latitude,longitude,name,address
22.319869,114.164694,晏架街遊樂場公廁,晏架街遊樂場
22.323428,114.162178,洋松街公廁,洋松街105號
22.321117,114.172003,聯運道公廁,聯運道食環署九龍車房側
22.340167,114.138511,荔枝角政府合署公廁,荔灣道19號
22.337267,114.139831,美孚新村巴士總站公廁,美孚新村巴士總站
22.335994,114.145997,長順街公廁,長順街22號
22.335989,114.158828,東京街公廁,東京街與元州街交界
22.333097,114.161956,欽州街公廁,欽州街與元州街交界
22.330425,114.1615,鴨寮街公廁,鴨寮街與桂林街交界
22.327256,114.156378,西邨道公廁,西邨道與欽州街交界
22.326517,114.163917,大南街公廁,大南街與界限街交界
22.331014,114.164633,南昌街公廁,南昌街與元州街交界
22.333639,114.152656,醫局街公廁,醫局街555號
22.323061,114.217117,振華道公廁,牛頭角振華道巴士總站
22.315997,114.224608,崇仁街公廁,觀塘崇仁街39號旁
22.313678,114.216717,勵業街公廁,勵業街與偉業街交界
22.308531,114.221769,基業街公廁,觀塘基業里近觀塘碼頭巴士總站
22.314217,114.225344,仁愛圍公廁,觀塘仁愛圍巴士總站
22.311761,114.228128,觀塘道公廁,觀塘道巴士總站
22.292667,114.239233,鯉魚門(嶺南新村)公廁,鯉魚門、鯉魚門徑
22.300725,114.228319,茶果嶺道公廁,茶果嶺大街90號側
22.317597,114.216483,牛頭角公廁浴室,牛頭角定富街1號
22.287925,114.237483,鯉魚門馬環公廁及浴室,鯉魚門馬環村入口
22.410292,113.967828,礦山村公廁,礦山村
22.420617,113.976253,松山新慶村公廁,新慶村
22.42942,113.99384,天地人路公廁,天地人路
22.366728,114.004769,小欖新村公廁,小欖新村
22.415908,113.975103,紫田村公廁(垃圾站旁),紫田村垃圾站旁
22.353978,114.124419,葵順街公廁,葵順街近葵順熟食市場
22.349775,114.109772,長達路公廁,近長達路28號
22.348336,114.106519,長青巴士站公廁,長青巴士總站
22.350814,114.110819,長輝路公廁,近長輝路海濱花園
22.354028,114.108944,青衣新碼頭公廁,青衣新碼頭
22.361075,114.096214,擔杆山路（一號）公廁,擔杆山路近燈柱編號FB0659
22.360972,114.091019,擔杆山路（二號）公廁,擔杆山路89號側
22.370589,114.136133,大圓街公廁,大圓街近國瑞路
22.362533,114.133611,大連排道公廁,大連排道近工業街
22.355797,114.132011,新葵街公廁,新葵街近訓練中心綜合大樓
22.366561,114.135542,打磚坪街公廁,打磚坪街靠近停車場
22.363472,114.131639,港鐵葵興站公廁,近葵興政府合署
22.356717,114.128136,港鐵葵芳站公廁,新葵芳花園
22.358467,114.082078,青嶼幹線觀景台公廁,青衣西北交匯處青嶼幹線觀景台停車場
22.346911,114.142372,長源路公廁,葵涌長源路
22.376136,114.141939,葵涌上一村公廁,葵涌上一村村內
22.3519,114.0978,寮肚村公廁,青衣寮肚村內
22.376644,114.006483,掃管笏李屋村公廁,掃管笏李屋村
22.377683,114.124625,二坡圳村公廁,荃灣二坡圳村近34號
22.367319,114.118753,荃灣多層停車場大廈公廁,荃灣西樓角路荃灣地鐵站多層停車場大廈地下
22.379553,114.125244,老圍村公廁,荃灣老圍
22.365336,114.118775,橫龍街公廁,橫龍街馬角街熟食檔側
22.411433,113.976286,麒麟圍公廁,麒麟圍
22.373272,114.111664,香車街公廁,荃灣曹公坊香車街街市側
22.370908,114.118383,德華公園公廁,荃灣荃灣街市街67-95號對面
22.374317,114.105625,柴灣角街公廁,荃灣柴灣角街與海盛路交界
22.377869,114.111739,白田壩新村公廁,荃灣白田壩新村
22.365536,114.056511,青山公路13咪公廁,青山公路13咪
22.366697,114.111192,大河道公廁,荃灣大河道荃灣西鐵站入口對面
22.374125,114.125617,城門道公廁,荃灣城門道
22.332589,114.028894,欣澳公廁,欣澳公共交通交匯處
22.378189,114.122111,芙蓉山新村公廁,芙蓉山新村
22.361656,114.046978,青龍頭村公廁,新界青龍頭圓墩村
22.365356,114.054675,排棉角村公廁,荃灣排棉角村
22.394736,114.107478,川龍村公廁,荃灣川龍
22.382439,114.138889,和宜合村公廁,和宜合村
22.373925,114.097906,漢民上村公廁,荃灣漢民上村
22.380331,114.128244,老圍路公廁,荃灣老圍路
22.380086,14.12205,三疊潭村公廁,荃灣老圍路三疊潭
22.369681,114.080664,汀九村公廁,荃灣汀九村
22.381644,114.112494,光板田村公廁,荃灣荃錦公路光板田新村
22.372464,114.100653,漢民下村公廁,荃灣漢民下村
22.418756,113.984192,藍地街市公廁,藍地街市
22.37641,113.96883,湖山路公廁,湖山路
22.431536,113.992322,田心新村公廁,田心新村
22.391514,113.921681,龍鼓灘北朗公廁,龍鼓灘北朗
22.422817,113.987925,泥圍公廁(垃圾站旁),在泥圍垃圾站邊
22.440225,114.065539,錦田街市公廁,元朗錦田錦田公路錦田城門新村 (錦田街市側)
22.420494,113.980847,屯子圍公廁,屯子圍
22.395897,113.966558,楊小坑村公廁,屯門楊景路（富豪山莊側）
22.415747,113.982856,桃園圍公廁,桃園圍
22.376931,114.010467,掃管笏程屋村公廁,掃管笏程屋村
22.4225,113.988994,泥圍公廁(近遊樂場),近泥圍遊樂場
22.368033,114.059419,深井公廁,深井深井村路
22.494006,114.129158,雞嶺村公廁,上水雞嶺村雞嶺遊樂場側
22.507614,114.123567,上水東慶路公廁,上水鄉9號休憩處側
22.50875,114.123136,上水東慶路停車場公廁,上水圍東慶路（停車場）
22.500256,114.130517,掃管埔村公廁,上水新運路與智昌路交界
22.497803,114.140742,粉嶺樓公廁,粉嶺樓路粉嶺樓公園側
22.496956,114.147739,崇謙堂公廁,粉嶺崇謙堂村村口
22.509681,114.123428,上水圍圍內村公廁,上水圍圍內村上水鄉村公所側
22.5095,114.124469,上水圍莆上村公廁,上水圍莆上村近上水鄉遊樂場側
22.497422,114.136242,粉嶺圍公廁,粉嶺圍遊樂場側
22.50456,114.09993,石仔嶺公廁,上水河上鄉路近波樓路
22.496003,114.134842,粉嶺圍南公廁,粉嶺圍（南）南慶堂前新運路
22.500242,114.14805,安樂村天光墟公廁,粉嶺安樂村天光墟菜市場側
22.486,114.147022,和合石村公廁,粉嶺和興路與大埔道交界停車場
22.483608,114.144272,和興村公廁,粉嶺和興村停車場側
22.492997,114.138031,粉嶺車站路公廁,粉嶺火車站休憩處內
22.535119,114.162719,坪洋舊村公廁,沙頭角坪洋舊村休憩處內
22.50245,114.128514,龍運街公廁,上水龍運街近上水廣場巴士總站前
22.504825,114.129417,新成路公廁,上水新成路與符興街交界
22.499472,114.143258,聯昌街公廁,粉嶺聯昌街近天橋NF252
22.545289,114.224811,車坪街公廁,沙頭角車坪街沙頭角街市前
22.445256,114.029861,谷亭街公廁,元朗谷亭街
22.445467,114.033719,輕鐵總站公廁,元朗朗樂路（近新元朗中心）
22.537403,114.146692,鳳凰湖公廁,打鼓嶺鳳凰湖
22.487739,114.101417,坑頭聯安橋公廁,上水坑頭聯安橋
22.52445,114.215386,鹿頸公廁,沙頭角鹿頸路近陳鳳記士多
22.506092,114.242711,烏蛟騰公廁,沙頭角烏蛟騰
22.497742,114.152083,老圍公廁,粉嶺老圍
22.307281,114.187919,戴亞街公廁,戴亞街1號
22.321386,114.190714,馬頭角道公廁及浴室,九龍城道180號
22.316689,114.18795,九龍城道公廁,九龍城道3號
22.317656,114.193869,新碼頭街公廁,新碼頭街30號
22.308031,114.185317,機利士南路公廁,機利士南路與差館里交界
22.307117,114.183931,必嘉街公廁,必嘉街65號
