latitude,longitude,name,address
22.3700938503997,114.099846181573,流動圖書館五(灣景花園服務站),新界荃灣灣景花園第五座側
22.3401568836407,114.13848158277,荔枝角公共圖書館,九龍荔枝角荔灣道19號地下至一樓
22.3631288284883,114.131543073711,南葵涌公共圖書館,新界葵涌興芳路166-174號葵興政府合署四樓
22.3207816769795,114.170701304413,花園街公共圖書館,九龍旺角花園街123號A花園街市政大廈四至五樓
22.4339983993997,113.996860149603,流動圖書館十(洪水橋服務站),新界元朗洪水橋雅珊園第三座側
22.316185201038,114.179291090841,路德會包美達社區中心,九龍何文田忠孝街89號1-3樓
22.3181689825569,114.259413177243,將軍澳公共圖書館,新界將軍澳運隆路9號
22.3791149589146,114.135978332068,流動圖書館一(梨木樹服務站),新界荃灣梨木樹邨松樹樓側
22.2920617017245,114.238679629681,鯉魚門公共圖書館,九龍觀塘鯉魚門徑6號鯉魚門市政大廈一樓
22.4539281875336,114.028465435948,流動圖書館三(橫洲服務站),新界橫洲宏樂街東頭圍村公所側
22.5247027472302,114.160604664227,流動圖書館二(打鼓嶺服務站),新界打鼓嶺坪輋路打鼓嶺鄉村中心政府大樓側之停車場
22.3288925201618,114.155148024602,流動圖書館八(富昌邨服務站),九龍深水埗富昌邨富旺樓側
22.468172828144,114.208766212913,流動圖書館十(船灣服務站),新界大埔船灣聯村村公所廣場
22.3163960295192,114.164017138247,流動圖書館七(海富苑服務站),九龍旺角西海富苑海寧閣側
22.4837976753566,114.13853347478,流動圖書館二(昌盛苑服務站),新界粉嶺昌盛苑昌兆閣側
22.3051293371927,114.250816604575,流動圖書館五(健明邨服務站),新界將軍澳健明邨健晴樓側
22.4268015735967,114.241986339712,流動圖書館二(利安邨服務站),新界馬鞍山利安邨利華樓側
22.3806629581639,114.189245190134,沙田公共圖書館,新界沙田源禾路1號
22.2191560493913,114.212207989914,赤柱公共圖書館,香港赤柱赤柱市場道6號赤柱市政大廈地面上層
22.4473792465113,114.004737148357,屏山天水圍公共圖書館,天水圍聚星路一號屏山天水圍文化康樂大樓
22.3020252220834,114.178398003972,尖沙咀公共圖書館,九龍尖沙咀東部科學館道1號康宏廣場一樓
22.3696538702187,114.118879846027,仁濟醫院圓玄學院早期教育及訓練中心-家長圖書角,荃灣仁濟街18號仁濟醫院綜合服務大樓地下
22.3073415001134,114.233741591753,流動圖書館七(滙景花園服務站),九龍藍田滙景花園第A期近第4座車路側
22.3322124028234,114.14556587557,流動圖書館七(海麗邨服務站),九龍深水埗海麗邨海信樓側
22.229360376653,114.250870866352,流動圖書館六(石澳服務站),香港石澳海灘救護站旁
22.3790217834087,114.106578133381,流動圖書館一(荃景圍服務站),新界荃景圍遊樂場
22.321056972244,114.216154879462,牛頭角公共圖書館,九龍牛頭角道183號牛頭角市政大廈二至三樓
22.2906245181283,113.944260698847,東涌公共圖書館,新界大嶼山東涌文東路39號東涌市政大樓地下及1樓
22.3843459346667,114.27377511077,西貢區社區中心,西貢美源街8號
22.2830230268013,114.152858295937,坊眾便利圖書站,香港中環荷李活道57-59號利來商業大廈二樓坊眾社會服務中心
22.4058810857389,113.964066197828,基督教協基會屯門綜合青少年服務中心,新界屯門田景邨田翠樓地下1-10號
22.3074166718548,114.2530208751,匯彩閱覽室,將軍澳彩明苑彩富閣地下
22.4598606893511,114.171919383204,鄰舍輔導會,新界大埔富亨村富亨鄰里社區中心一樓
22.3855916758097,114.204840777376,沙田第一城社區圖書館,新界沙田第一城第34座側社區會堂地下
22.3449647885162,114.193872617913,救世軍竹園青少年中心,九龍黄大仙竹園南邨社區中心二至四字樓
22.4044901975345,113.97088601271,基督教宣道會屯門堂家庭服務處興耀服務中心,"新界屯門大興邨興耀樓地下26-29,32-35號"
22.3462732526275,114.128258539255,流動圖書館一(祖堯邨服務站),新界葵涌祖堯邨商場側
22.3316427637907,114.146569687165,海麗邨居民協會社區圖書館,九龍深水埗海麗邨海慧樓地下4號單位
22.3248713227923,114.256116965229,基督徒信望愛堂課餘托管中心,將軍澳寶林邨寶勤樓327-329室
22.3240488735052,114.247811803318,流動圖書館五(翠林邨服務站),新界將軍澳翠林邨彩林樓側
22.3710818009085,114.099867970261,黃偉傑區議員辦事處,新界荃灣麗城花園第二期第2座
22.3179019485956,114.228131030887,寶珮苑社區圖書館,九龍觀塘寶珮苑寶瑛閣地下閱覽室
22.333238972128,114.217206641696,黃大仙上邨及鳳凰新村老人服務中心,九龍黃大仙彩雲邨啟輝樓地下111-112號
22.2689457791359,114.185752118232,黃泥涌公共圖書館,香港跑馬地毓秀街2號黃泥涌市政大廈三樓
22.445279500177,114.027219500456,元朗公共圖書館,新界元朗橋樂坊2號元朗政府合署一樓
22.3091954075922,114.17043006277,油麻地公共圖書館,九龍油麻地上海街250號地下及閣樓
22.3568849468392,114.096270013636,流動圖書館十(長宏邨服務站),新界青衣長宏邨宏毅樓側
22.5021616633366,114.130749595402,上水公共圖書館,新界上水智昌路13號石湖墟市政大廈三樓
22.4317149079396,114.102963379612,流動圖書館三(上村服務站),新界元朗八鄉上村公園
22.3999920435297,113.977302236526,東華三院屯門綜合服務中心,新界屯門井財街27號井財街政府服務大樓二樓及三樓
22.2836892990332,114.211787548515,鰂魚涌公共圖書館,香港鰂魚涌街38號鰂魚涌市政大廈四至五樓
22.2807597218548,114.127756249007,葉國謙立法會議員辦事處社區圖書館,香港堅尼地城龍華街20號觀龍樓D座58號鋪
22.3022069797454,114.227436258279,鄰舍輔導會茶果嶺中心圖書館,九龍觀塘茶果嶺大街121-123號
22.3807452615978,113.978666782591,流動圖書館三(三聖邨服務站),新界屯門三聖邨滿漁樓側
22.3291434544465,114.162168800271,五聯辦社區圖書館,九龍深水埗汝州街213-221號捷興大廈1樓 A室
22.2196894034515,114.209618466002,明愛賽馬會赤柱青少年綜合服務,香港赤柱佳美道赤柱廣場停車場5樓
22.3188863942577,114.263860854666,流動圖書館二(厚德邨服務站),新界將軍澳厚德邨德澤樓側
22.376458384217,113.962979752561,蝴蝶邨公共圖書館,新界屯門蝴蝶邨蝶聚樓地下 123 –130 號
22.278155684527,114.230355030512,流動圖書館六(筲箕灣服務站),香港筲箕灣筲箕灣東大街筲箕灣街市前
22.3320062492374,114.163323615101,元州街公共圖書館,九龍元州街59-63號元州街市政大廈一樓
22.3187534263929,114.264266479534,中國基督教播道會厚恩堂家庭活動中心,將軍澳厚德邨德康樓側
22.3648457776565,114.135843655687,徐生雄議員圖書館,新界葵涌石文徑20號盈豐商業大廈1A室
22.2635745689813,114.249552871548,小西灣公共圖書館,小西灣小西灣道小西灣綜合大樓地下
22.4607353845574,113.996608012074,流動圖書館十(天華邨服務站),新界天水圍天華邨服務設施大樓停車場入口側
22.4131902463624,113.977455302272,流動圖書館三(兆康苑服務站),新界屯門兆康苑兆暉閣側
22.3643219762763,114.126167743116,流動圖書館一(葵盛東邨服務站),新界葵涌葵盛東邨盛安樓側
22.318515111843,114.176059064421,九龍公共圖書館,九龍何文田培正道5號
22.3445171006744,114.191543684643,流動圖書館七(竹園邨服務站),九龍黃大仙竹園(南)邨華園樓停車場
22.4927350228097,114.134736131278,流動圖書館二(嘉福邨服務站),新界粉嶺嘉福邨福泰樓側
22.418634224664,114.230181420735,流動圖書館二(耀安邨服務站),新界馬鞍山耀安邨耀平樓側
22.3349695184984,114.195965212981,新蒲崗公共圖書館,九龍新蒲崗崇齡街33號新蒲崗廣場三樓
22.4625199653538,113.999206643096,流動圖書館十(天悅邨服務站),新界天水圍天悅邨悅泰樓側
22.2414825063354,114.156551593027,利東社區圖書館,鴨脷洲利東邨東昇樓301-308室
22.3209631199584,114.228757220905,流動圖書館八(曉麗苑服務站),九龍秀茂坪曉麗苑曉晴閣側
22.3114538211575,114.259437373057,流動圖書館二(尚德邨服務站),新界將軍澳尚德邨商場側
22.2885943949521,113.942968602643,流動圖書館四(東涌富東邨服務站),新界東涌富東邨噴水池側
22.2798996885889,114.189663219143,香港中央圖書館,香港銅鑼灣高士威道66號
22.3822336555659,114.272326810814,西貢公共圖書館,新界西貢親民街34號西貢政府合署五樓
22.4052176057413,113.962212241009,流動圖書館三(良景邨服務站),新界屯門良景邨良智樓側
22.3617989140927,114.113541259717,路德會賽馬會海濱花園綜合服務中心,新界荃灣海濱花園怡樂徑2-12號二樓平台D
22.3595654245748,114.122865577248,流動圖書館一(盛西邨服務站),新界葵盛西邨葵盛泳池停車場
22.37427628992,114.115586322006,荃灣公共圖書館,新界荃灣西樓角路38號
22.4276090821808,114.24152726938,沙田居民協會,新界沙田馬鞍山利安邨利榮樓地下B翼
22.3842374831536,113.965915945305,流動圖書館十(龍門居服務站),新界屯門龍門居第一座側
22.3910241428375,113.976780933813,屯門公共圖書館,新界屯門屯喜路1號
22.4082779459795,114.22163953496,流動圖書館五(錦泰苑服務站),新界沙田錦泰苑錦基閣側
22.3296876952074,114.225436883001,順利邨公共圖書館,九龍觀塘順利邨道順利邨體育館三樓
22.3169283741159,114.222336315048,康樂社區圖書館,九龍觀塘通明街43號地鋪
22.4524265876955,114.166731727554,流動圖書館五(安浩里服務站),新界大埔安浩里八號花園側
22.4526808287369,114.161446629538,竹園區神召會太和康樂幼兒學校,新界大埔太和村鄰里社區中心三字樓
22.285719834298,114.136051130127,石塘咀公共圖書館,香港皇后大道西470號石塘咀市政大廈三至四樓
22.2431948627593,113.97680620549,流動圖書館四(貝澳服務站),新界大嶼山嶼南道與芝麻灣道交界具澳公共停車場
22.377481075854,114.177068578328,流動圖書館二(美林邨服務站),新界沙田美林邨美桃樓側
22.227507014536,113.932632339966,流動圖書館四(塘福服務站),新界大嶼山嶼南道塘福巴士總站側塘福公共停車場
22.3809326186842,114.214740395568,流動圖書館二(廣源邨服務站),新界沙田廣源邨社區會堂側
22.3241372430083,114.212525588182,德福社區圖書館,九龍灣德福花園平台I座地下
22.3940123225025,114.19415923971,流動圖書館二(穗禾苑服務站),新界沙田穗禾苑豐逸閣側運動場
22.3818559787488,113.974987937124,盧民漢區議員辦事處,新界屯門海榮路9號萬能閣621室
22.3171420791938,114.187987515845,土瓜灣公共圖書館,九龍馬頭圍道165號土瓜灣政府合署五至六樓
22.3611817749018,114.112644440195,流動圖書館一(海濱花園服務站),新界荃灣海濱花園海昇閣側
